Ronald M. and Marilou D. Brown Endowed Scholarship,"Children of current, retired, or deceased full-time faculty or staff members of The University of Texas at Austin. Five to six one-year scholarships are awarded to full-time undergraduate students who have demonstrated academic su...",https://www.scholarshipportal.com/scholarship/ronald-m-and-marilou-d-brown-endowed-scholarship,Bachelor,$500-$2000 variable,01-Dec-22,NA
Will Rogers Memorial Scholarship,"The Will Rogers Memorial scholarship is intended for students who are disabled or non-disabled students studying to work with individuals who are disabled, especially children who are disabled. ...",https://www.scholarshipportal.com/scholarship/will-rogers-memorial-scholarship,"Bachelor, , Master, , Phd",$250-$1500,01-Dec-22,NA
McGill Graduate Financial Aid,The Scholarships & Student Aid Office administers an In-Course Financial Aid Program that provides modest amounts of loans and/or bursaries to currently enrolled graduate students in need of supplemental financial assistance. ...,https://www.scholarshipportal.com/scholarship/mcgill-graduate-financial-aid,Master,NA,NA,NA
Nanyang Scholarship,"The Nanyang Scholarship, NTU's foremost undergraduate scholarship is awarded to outstanding freshmen pursuing undergraduate programmes. Nanyang Scholarship recognizes students who excel academically, demonstrate strong leadership ...",https://www.scholarshipportal.com/scholarship/nanyang-scholarship,Bachelor,NA,NA,NA
School Scholarship - Nanyang Technological University,​The School Scholarship is awarded to outstanding freshmen pursuing full-time undergraduate programmes in NTU. ...,https://www.scholarshipportal.com/scholarship/school-scholarship-nanyang-technological-university,Bachelor,NA,NA,NA
"Humanities, Arts, and Social Sciences Scholarship","The HASS Scholarship is awarded to outstanding freshmen pursuing full-time humanities, arts, and social sciences undergraduate programmes in NTU. ...",https://www.scholarshipportal.com/scholarship/humanities-arts-and-social-sciences-scholarship,Bachelor,NA,NA,NA
College Scholarship,​The College Scholarship is awarded to outstanding freshmen pursuing full-time undergraduate programmes in NTU. ...,https://www.scholarshipportal.com/scholarship/college-scholarship,Bachelor,NA,NA,NA
Nanyang Scholarship (CN Yang Scholars Programme),"The Nanyang Scholarship (CN Yang Scholars Programme) is awarded to outstanding freshmen in science and engineering fields. The CNYSP nurtures future leaders at the interface of science and engineering, with a focus on technologica...",https://www.scholarshipportal.com/scholarship/nanyang-scholarship-cn-yang-scholars-programme,Bachelor,NA,NA,NA
Georgia Tech Alumni Network Scholarships,These scholarships are provided by our alumni volunteers. There are 3 categories of scholarships: (1) Geographic - for students who have graduated from high schools in a participating network area. Not all regions of the United St...,https://www.scholarshipportal.com/scholarship/georgia-tech-alumni-network-scholarships,Bachelor,NA,15-Oct-22,NA
BlackRock Hallac Scholarship,"The Georgia Institute of Technology (Georgia Tech) is honored that BlackRock, the nation’s largest public asset management firm, has chosen the Institute as one of two national research universities to lead a BlackRock funded scho...",https://www.scholarshipportal.com/scholarship/blackrock-hallac-scholarship,Bachelor,NA,NA,NA
Provost Scholarship,"The Provost Scholarship awards 60 first-year, non-resident students an out-of-state tuition waiver for eight semesters. Scholars are selected by the Office of Special Scholarships. ...",https://www.scholarshipportal.com/scholarship/provost-scholarship,Bachelor,NA,NA,NA
Housing Scholarship of the Stahlmann Foundation,"The Stahlmann Foundation offers a housing scholarship to students who are younger than 25, have a good command of written and spoken German, have a clear idea of their educational goal, are striving to achieve this goal at a Germa...",https://www.scholarshipportal.com/scholarship/housing-scholarship-of-the-stahlmann-foundation,"Bachelor, , Master, , Phd",NA,NA,NA
Scholarships of the Heinrich Böll Foundation,"The Heinrich Böll Foundation supports around 1400 students and doctoral candidates of all disciplines and nationalities each year, both in universities and universities of applied sciences in Germany. ...",https://www.scholarshipportal.com/scholarship/scholarships-of-the-heinrich-boll-foundation,Phd,NA,01-Sep-22,NA
TUM Asia Scholarship,"TUM Asia provides successful applicants with a one-time grant of up to 50% of the tuition fees for one of the following Master's programs: Aerospace Engineering, Green Electronics, Industrial Chemistry, Integrated Circuit Design, ...",https://www.scholarshipportal.com/scholarship/tum-asia-scholarship,Master,NA,01-Oct-22,NA
Vadim Pahn Scholarship for Russian Studies,"Awarded to undergraduates who have been, or are currently, enrolled in the University of Washington Russian language program, the Vadim Pahn Scholarship provides students who plan to enroll during summer quarter with a $1,500 scho...",https://www.scholarshipportal.com/scholarship/vadim-pahn-scholarship-for-russian-studies,Bachelor,Award Amount: $1500,NA,NA
Scholarship of the Hans Böckler Foundation,"With “Böckler-Aktion Bildung”, the Hans Böckler Foundation awards scholarships to young people who could not afford to study otherwise. ...",https://www.scholarshipportal.com/scholarship/scholarship-of-the-hans-bockler-foundation,"Bachelor, , Master, , Phd",NA,NA,NA
The Amirana Scholarship,The Amirana Scholarship is a funding program exclusively for international medical and dental students from the low and middle income countries of the Global South. Applications are open to international students who suddenly find...,https://www.scholarshipportal.com/scholarship/the-amirana-scholarship,"Bachelor, , Master, , Phd",NA,01-Dec-22,NA
One-year entrance scholarships - McGill University,All applicants to McGill undergraduate degree programs are automatically considered for a one-year entrance scholarship provided they meet the minimum academic requirements. ...,https://www.scholarshipportal.com/scholarship/one-year-entrance-scholarships-mcgill-university,Bachelor,NA,NA,NA
Major entrance scholarships - McGill University,Major entrance scholarships are determined by selection committees and awarded on the basis of academic achievement and outstanding leadership in school or community activities. ...,https://www.scholarshipportal.com/scholarship/major-entrance-scholarships-mcgill-university,Bachelor,NA,21-Jan-23,NA
"PhD Studentships in Faculty of Natural, Mathematics & Engineering Sciences","The Faculty of Natural, Mathematics & Engineering Sciences are proud to be offering over 60 studentships across the departments of Chemistry, Engineering, Informatics, Mathematics and Physics. ...",https://www.scholarshipportal.com/scholarship/phd-studentships-in-faculty-of-natural-mathematics-and-engineering-sciences,Phd,Funding type: Tuition fee. Stipend.,NA,NA
Oskar Karl Forster Scholarship For Printing Costs Of Dissertations,Financial aid to help cover dissertation printing costs for students with university entrance certificates from Germany and students with university entrance certificates from abroad who are entitled to BAföG benefits. ...,https://www.scholarshipportal.com/scholarship/oskar-karl-forster-scholarship-for-printing-costs-of-dissertations,Phd,€100 to €500,NA,NA
Tandem Scholarship of the German University Foundation,The German University Foundation is awarding the Tandem Scholarship for educational advancers. ...,https://www.scholarshipportal.com/scholarship/tandem-scholarship-of-the-german-university-foundation,"Bachelor, , Master, , Phd",NA,01-Sep-22,NA
School of Environmental and Forest Sciences Scholarships,"Due to the generous donors, the School of Environmental and Forest Sciences has a robust undergraduate scholarship program. They have traditionally offered scholarships in $10,000, $5,000, or $2,500 amounts, depending on the appli...",https://www.scholarshipportal.com/scholarship/school-of-environmental-and-forest-sciences-scholarships,"Bachelor, , Master","$10,000, $5,000, or $2,500",NA,NA
University of Washington College of Engineering Scholarships,The College of Engineering and its academic departments award hundreds of undergraduate scholarships each academic year. Funds are awarded annually based on financial need and/or academic performance and are designed to be integra...,https://www.scholarshipportal.com/scholarship/university-of-washington-college-of-engineering-scholarships,Bachelor,NA,NA,NA
Marcy Migdal Fund for Educational Equality,"The Marcy Migdal Fund supports exceptional students engaged in activities aimed at enhancing access to education for vulnerable students, either locally or throughout the world, and helping them succeed in their education. Scholar...",https://www.scholarshipportal.com/scholarship/marcy-migdal-fund-for-educational-equality,"Bachelor, , Master","Award Amount: $1,000",NA,NA
Agnes C. Nelson Memorial Scholarship,"The Agnes C. Nelson Memorial Scholarship is offered to students majoring in Economics and/or Political Science who demonstrate interest in BOTH fields. One scholarship, for approximately $8000, will be awarded to students who sho...",https://www.scholarshipportal.com/scholarship/agnes-c-nelson-memorial-scholarship,Bachelor,$8.000,NA,NA
Dennis Lang Award for Disability Studies,"This award honors Dennis Lang, a co-founder of the UW Disability Studies Program, for his dedication and service in the creation and growth of the UW Disability Studies community and program. It was established by the generous sup...",https://www.scholarshipportal.com/scholarship/dennis-lang-award-for-disability-studies,"Bachelor, , Master",$200-500,NA,NA
